epoch,neg_elbo,recon_loss,kl_div,elbo_decisiveness,elbo_accuracy,elbo_robustness,recon_decisiveness,recon_accuracy,recon_robustness,kl_decisiveness,kl_accuracy,kl_robustness
88.0,158.2615203857422,148.982177734375,9.279342651367188,3.774849905412219e-23,1.8530613730564218e-69,4.3631451438842006e-156,5.333104738502093e-18,1.985441041283476e-65,6.721623667745027e-153,0.00021067183289123667,9.333248051820909e-05,2.113286586393188e-05
89.0,158.60751342773438,149.48739624023438,9.120119094848633,9.520286994579758e-23,1.3110783986531764e-69,2.0628307052293924e-160,7.614648483096122e-18,1.1979711678756656e-65,2.0425832974855013e-156,0.00022962806676531003,0.00010944156535737585,2.7410382985509504e-05
90.0,157.99755859375,148.67999267578125,9.317572593688965,5.434696086942022e-23,2.412816486710545e-69,3.1029030160788415e-158,5.686970101828349e-18,2.6859287709838073e-65,3.8715841944119204e-154,0.00019481606082584176,8.983173763862584e-05,2.0241993469960938e-05
91.0,157.83078002929688,148.4732666015625,9.357513427734375,4.0291400593777173e-23,2.8507620256582124e-69,1.2021556938624564e-150,9.11185695136325e-18,3.302763428311243e-65,1.3388907804100036e-146,0.00019235980583541873,8.631444811401072e-05,1.8986480881392785e-05
92.0,157.78378295898438,148.39920043945312,9.384580612182617,4.5340936950182776e-23,2.987964612611568e-69,1.1565091965452662e-157,4.613328232966722e-18,3.5566955556652994e-65,1.6254717463890262e-153,0.0001837319587743503,8.400956915899548e-05,1.8638898869118013e-05
93.0,157.7467498779297,148.4145050048828,9.332247734069824,5.151873444326622e-23,3.1007009352151085e-69,2.75129342458025e-148,5.231528767625362e-18,3.502705386595468e-65,2.68332830896516e-144,0.00018577963020429366,8.852302985804074e-05,2.2947576370444372e-05
94.0,158.478759765625,149.2241668701172,9.25459098815918,2.1205533854313727e-23,1.4912682763704124e-69,1.3001623405784742e-162,5.812545191252295e-18,1.5587388992286802e-65,1.3543883416970837e-158,0.00020568913691440522,9.567146089113065e-05,2.4390153354355058e-05
95.0,157.58663940429688,148.21632385253906,9.370309829711914,7.023883678632589e-23,3.6390940296992513e-69,3.4742473933318747e-158,1.2785756107640192e-17,4.270386431291168e-65,4.52629068145041e-154,0.00018635341131771748,8.521697247429166e-05,2.0163876591411746e-05
96.0,157.51353454589844,148.12942504882812,9.384114265441895,6.05818052309961e-23,3.9150729425982816e-69,3.1193258014822486e-154,7.775727215969804e-18,4.658099329469865e-65,4.3570305405610355e-150,0.00018038409686055065,8.404872171422418e-05,2.116697743906948e-05
97.0,157.38824462890625,147.99195861816406,9.396293640136719,6.330222482099506e-23,4.437603605977908e-69,5.479108083440894e-163,9.02792178824474e-18,5.34449575015601e-65,7.218833536871955e-159,0.00018278672476556174,8.303128701802019e-05,1.903192790278071e-05
98.0,157.3609619140625,147.99954223632812,9.361413955688477,6.052334897231603e-23,4.5604153716908165e-69,4.781389215192962e-150,1.0385028873488239e-17,5.30413966489128e-65,1.8005494561618795e-146,0.00018335707655332798,8.597841798692998e-05,2.072361312167694e-05
99.0,157.14552307128906,147.65199279785156,9.493531227111816,1.7009275978719298e-23,5.656801303665074e-69,1.1294860521046557e-160,3.974214635986428e-18,7.508601471191903e-65,1.882202631051428e-156,0.00016911963705466438,7.533761547164724e-05,1.6928201739280705e-05
100.0,157.6111297607422,148.19580078125,9.415326118469238,3.608907240261671e-23,3.5509943202387746e-69,6.678456067533671e-153,7.408890122995194e-18,4.358870837221973e-65,9.021375486590619e-149,0.0001795715620526286,8.14659220896285e-05,1.9814572474363823e-05
101.0,157.62933349609375,148.19747924804688,9.431854248046875,3.2760048360232665e-23,3.4870165043764463e-69,1.1698897840861158e-163,5.038131060466e-18,4.35166925204553e-65,1.725595149424975e-159,0.00016943584746746153,8.013054996625452e-05,2.040364902966418e-05
102.0,158.21263122558594,148.7343292236328,9.478300094604492,2.8797847023252016e-23,1.9459259829934868e-69,6.0439128517492465e-161,6.8642253811478686e-18,2.543898459243067e-65,8.999446302057862e-157,0.00016500503338556918,7.649385438019814e-05,1.8365984196249775e-05
103.0,157.02554321289062,147.70191955566406,9.323616981506348,5.248854862838942e-23,6.377772551984517e-69,9.641931504893497e-159,7.29901104881356e-18,7.14273245615176e-65,9.268384117902669e-155,0.00018723181988654263,8.92903743929482e-05,2.39457075282276e-05
104.0,157.70187377929688,148.28895568847656,9.41291332244873,5.203380724716416e-23,3.243004897274824e-69,1.839858915634694e-158,7.059434649324916e-18,3.971220165121674e-65,2.8998910363856075e-154,0.00017847327292443062,8.166268205820945e-05,2.0768600785882213e-05
105.0,156.80447387695312,147.43096923828125,9.373504638671875,8.079737581473412e-23,7.955769894077583e-69,1.485134193858192e-156,7.781300473242811e-18,9.365773382141831e-65,1.988103564095756e-152,0.00017548047927433476,8.494514621982224e-05,2.2888722040853365e-05
106.0,156.921142578125,147.53652954101562,9.38461685180664,7.29816694687773e-23,7.079726917184716e-69,3.518037972664131e-160,7.859727492050608e-18,8.42759648054191e-65,5.082146036584571e-156,0.00017495721762890575,8.400647721483505e-05,2.1269292957479035e-05
