epoch,neg_elbo,recon_loss,kl_div,elbo_decisiveness,elbo_accuracy,elbo_robustness,recon_decisiveness,recon_accuracy,recon_robustness,kl_decisiveness,kl_accuracy,kl_robustness
27.0,245.7832794189453,240.35780334472656,5.425478935241699,2.205771731626282e-45,1.8100209710684247e-107,4.057278524817283e-214,1.0115098624742695e-41,4.1109220326598275e-105,4.5477353536412915e-211,0.00525977672214039,0.004402956214417234,0.0035567897777104025
28.0,244.9956512451172,239.47576904296875,5.519875526428223,1.024014345916548e-45,3.978697474374535e-107,1.6873017394620123e-212,4.40172961460024e-42,9.930985386248091e-105,2.3427283465307162e-209,0.004814417872988769,0.004006347124308554,0.0032270418570117887
29.0,245.22628784179688,239.6646728515625,5.561615467071533,6.41323652818827e-46,3.1591869732475313e-107,4.960729177217147e-212,2.8044321447433182e-42,8.221563749429084e-105,8.768355691574986e-209,0.004688256057872502,0.003842562156702734,0.003043113648085312
30.0,245.80804443359375,240.1397705078125,5.668277263641357,4.479287673227005e-46,1.7657182026094705e-107,4.279260713147059e-216,2.4373871980408824e-42,5.1123783113442945e-105,8.8031084325624e-213,0.004248548221747347,0.0034538097438747235,0.0027121593013742598
31.0,245.784423828125,240.06297302246094,5.721446990966797,3.2000191793031213e-46,1.80794518289968e-107,6.353497818260946e-210,1.6712431158251525e-42,5.5204942553604805e-105,1.419870360955439e-206,0.004041543947083971,0.0032749697749329997,0.0025756051073254874
32.0,246.2111358642578,240.5113067626953,5.699826240539551,1.655087066131781e-45,1.1799771867296366e-107,4.3674502184452126e-221,7.928539302667086e-42,3.525953580089253e-105,9.47187567762404e-218,0.0041267260413142505,0.0033465477066767528,0.0026423038246998634
33.0,247.42398071289062,241.63870239257812,5.785277366638184,1.1234966665823773e-45,3.508613894419284e-108,2.191540554495153e-217,6.936444374616132e-42,1.1419569059307055e-105,6.566299491973227e-215,0.0038237515342250464,0.0030724573547368083,0.002393840687713462
34.0,246.03199768066406,240.13290405273438,5.899099349975586,5.628119158334295e-46,1.4114546308719445e-107,3.066240825720498e-219,3.228582861174171e-42,5.147696517792186e-105,9.826068723147665e-217,0.0034283165498911455,0.00274191500216354,0.0021408242815488844
35.0,248.6343994140625,242.68020629882812,5.954193115234375,4.150122674057922e-46,1.045816767191337e-108,3.539062309016914e-217,3.824434542463091e-42,4.0302205785391083e-106,2.9016034379434766e-213,0.003238350037968657,0.002594936795172717,0.002026544008990936
36.0,247.86166381835938,241.88807678222656,5.973587512969971,2.430133557493303e-46,2.2649150575651e-108,4.650963411369668e-216,1.7075436046596542e-42,8.899137270392952e-106,1.0951675682216299e-212,0.0032117377202271757,0.002545095090397531,0.0019666349286465486
